far,idr,thr
0.004207266283844442,0.6094552929085303,-0.4445225801916723
0.004236429660495409,0.6104830421377184,-0.4450765311714507
0.004265795188015926,0.6117163412127441,-0.445634321955979
0.004295364267648873,0.6117163412127441,-0.44621265492354983
0.004325138310350089,0.6131551901336074,-0.44680091829612656
0.004355118736855688,0.6154162384378211,-0.4473932593156012
0.004385306977749856,0.6168550873586844,-0.4479897062468639
0.004415704473533125,0.6174717368961973,-0.448590287550749
0.004446312674691089,0.6187050359712231,-0.4491950318853506
0.004477133041763623,0.6191161356628982,-0.44951151307501375
0.0045081670454146005,0.6197327852004111,-0.4496154730313247
0.004539416166502032,0.6197327852004111,-0.449720153603627
0.004570881896148752,0.6197327852004111,-0.44982555978699135
0.004602565735813563,0.6197327852004111,-0.449931696611114
0.004634469197362879,0.6205549845837616,-0.4500385691405543
0.0046665938031428865,0.6219938335046249,-0.45049345979116473
0.004698941086052156,0.6236382322713258,-0.4511247816255737
0.0047315125896148025,0.6242548818088386,-0.4517604795738801
0.004764309868054156,0.6252826310380267,-0.452400583969854
0.0047973344863668915,0.6263103802672148,-0.4530451253575284
0.004830588020397728,0.6273381294964029,-0.4536941344926608
0.004864072056914619,0.6275436793422405,-0.4537883159777581
0.004897788193684461,0.6275436793422405,-0.4538775469351939
0.004931738039549359,0.6279547790339157,-0.4539673964120775
0.004965923214503363,0.6283658787255909,-0.4540578686957819
0.005000345349769783,0.6285714285714286,-0.45414896810339694
0.005035006087879048,0.6298047276464542,-0.4546833180348703
0.005069907082747045,0.632065775950668,-0.4556205828027707
0.005105049999754065,0.6345323741007194,-0.45656434437967497
0.005140436515824259,0.6353545734840699,-0.45751464779929923
0.005176068319505676,0.637410071942446,-0.45847153840754057
0.0052119471110508055,0.6388489208633094,-0.45949448785940084
0.005248074602497723,0.6404933196300103,-0.46069259603509394
0.005284452517751803,0.6425488180883865,-0.46189900909990755
0.005321082592667942,0.6460431654676259,-0.46311378462058495
0.005357966575133417,0.6491264131551902,-0.4643369805629062
0.005395106225151279,0.6522096608427543,-0.46538017372803575
0.0054325033149243305,0.652415210688592,-0.4655799546837741
0.005470159628939716,0.652415210688592,-0.46578112045494013
0.005508076964054035,0.6526207605344296,-0.4659836806406162
0.005546257129579105,0.6526207605344296,-0.46618764490642167
0.005584701947368306,0.6528263103802672,-0.46639139603907726
0.005623413251903491,0.6530318602261048,-0.4665922369539126
0.005662392890382535,0.654059609455293,-0.46679447003146124
0.005701642722807478,0.6548818088386433,-0.4669981049217347
0.005741164622073274,0.655087358684481,-0.46720315134163376
0.0057809604740571814,0.6563206577595067,-0.4677723637476101
0.005821032177708716,0.6575539568345323,-0.4686717871178244
0.005861381645140285,0.6589928057553956,-0.46957744499300275
0.005902010801718442,0.6606372045220966,-0.47048938058866013
0.005942921586155727,0.6620760534429599,-0.4714076374198826
0.0059841159506031985,0.6624871531346351,-0.4716076854768031
0.0060255958607435805,0.6624871531346351,-0.471755433439566
0.006067363295885053,0.6624871531346351,-0.4719042055422807
0.0061094202490557204,0.663103802672148,-0.4720540088839455
0.0061517687270986835,0.6633093525179856,-0.47217172916398054
0.006194410750767812,0.6637204522096608,-0.47225376349734144
0.006237348354824191,0.6641315519013361,-0.47233636646553556
0.0062805835881331795,0.6641315519013361,-0.4724195420101514
0.006324118513762197,0.6641315519013361,-0.47253177044875716
0.006367955209079162,0.6643371017471736,-0.47280064487232315
0.006412095765851615,0.6647482014388489,-0.4730713830443545
0.006456542290346556,0.6649537512846866,-0.4733439978837397
0.006501296903430909,0.6651593011305241,-0.4736185023989176
0.006546361740672747,0.6651593011305241,-0.4737427910462813
0.006591738952443213,0.6653648509763618,-0.47386134044876393
0.006637430704019089,0.6661870503597123,-0.47398071159644783
0.006683439175686149,0.6663926002055498,-0.4741009101853977
0.006729766562843182,0.6680369989722508,-0.4747286455994532
0.00677641507610675,0.6694758478931141,-0.47542980626822967
0.006823386941416697,0.6709146968139774,-0.4761358271505786
0.006870684400142318,0.6709146968139774,-0.47684674193588267
0.006918309709189363,0.6721479958890031,-0.4774439200604501
0.006966265141107686,0.6737923946557041,-0.4780340321907684
0.007014552984199714,0.6750256937307297,-0.47862823478296235
0.007063175542629623,0.6764645426515931,-0.4792736704220677
0.0071121351365332885,0.679136690647482,-0.4807622164595995
0.00716143410212902,0.681808838643371,-0.48226108060532774
0.007211074791828998,0.6840698869475847,-0.4837703343809798
0.007261059574351543,0.6861253854059609,-0.484916363351519
0.007311390834834172,0.6869475847893114,-0.4851656475991951
0.007362070974947361,0.6875642343268242,-0.485416659802727
0.007413102413009177,0.6879753340184995,-0.4856694119397306
0.0074644875841006686,0.6883864337101747,-0.4858104606760689
0.007516228940182053,0.6883864337101747,-0.4858850198953759
0.007568328950209743,0.6885919835560124,-0.4859600959345013
0.007620790100254122,0.6887975334018499,-0.4860391872144349
0.007673614893618186,0.6887975334018499,-0.48618114202674545
0.007726805850957022,0.6890030832476876,-0.48632408082280637
0.007780365510398041,0.6890030832476876,-0.4864680104232679
0.00783429642766212,0.6890030832476876,-0.48665670599103394
0.007888601176185549,0.6890030832476876,-0.4868805512152726
0.007943282347242814,0.6892086330935252,-0.4871059480604813
0.007998342550070285,0.6896197327852004,-0.48738818308274495
0.008053784411990669,0.6902363823227132,-0.48796705067988416
0.008109610578538404,0.6912641315519014,-0.4885499307955137
0.008165823713585922,0.6918807810894142,-0.48913685124308703
0.008222426499470713,0.6927029804727647,-0.48941160937143363
0.008279421637123344,0.6927029804727647,-0.4896234339670205
0.008336811846196349,0.6929085303186022,-0.4898367268605584
0.008394599865193973,0.6933196300102775,-0.4900906279324317
0.0084527884516029,0.6937307297019527,-0.49037506721438057
0.008511380382023767,0.6947584789311408,-0.4906614781352401
0.008570378452303693,0.6955806783144912,-0.49104900939795615
0.008629785477669702,0.6964028776978417,-0.4915914090337661
0.008689604292863019,0.697841726618705,-0.4921375684042379
0.008749837752274364,0.6982528263103802,-0.4925662053572379
0.008810488730080147,0.6986639260020555,-0.49268779788213374
0.008871560120379608,0.6988694758478932,-0.49281023324614676
0.008933054837332954,0.6992805755395683,-0.4930845803019781
0.008994975815300356,0.7009249743062693,-0.4938566253198065
0.009057326008981998,0.7015416238437822,-0.4946340218980379
0.009120108393559097,0.7027749229188078,-0.4952278520686656
0.009183325964835811,0.7027749229188078,-0.49525455029852544
0.00924698173938223,0.7027749229188078,-0.49528143359167365
0.009311078754678301,0.7027749229188078,-0.4953023692506637
0.009375620069258801,0.7027749229188078,-0.49531064063855973
0.009440608762859235,0.7027749229188078,-0.4953189693609775
0.00950604793656281,0.7027749229188078,-0.49536299804018596
0.009571940712948441,0.703186022610483,-0.4954496845212566
0.009638290236239706,0.703186022610483,-0.49553697188430806
0.009705099672454899,0.7038026721479959,-0.4956749526280429
0.009772372209558112,0.7044193216855087,-0.49584133832201316
0.009840111057611334,0.7046248715313463,-0.49600887734651633
0.009908319448927675,0.7062692702980473,-0.49650745788420303
0.009977000638225536,0.7070914696813977,-0.4970507105167537
0.010046157902783952,0.7077081192189106,-0.49753033760518495
0.010115794542598987,0.7081192189105858,-0.49771200863429227
